map,map_number,match_type,match_date,match_id,event_name,head2head_team1_wins,head2head_team2_wins,head2head_map_team1,head2head_map_team2,team_1_players_id,team2_players_id,team_1_players_name,team_2_players_name,map_pick_team_1,map_pick_team_2,team1, team1_id,team1_rank,team1_result,team1_wins_1_month,team1_loses_1_month,team1_wins_3_month,team1_loses_3_month,team1_wr_1_month,team1_wr_3_month,team1_map_played_in_1_month,team1_map_played_in_3_month,team1_last_map_win,team_2,team_2_id,team2_rank,team2_result,team2_wins_1_month,team2_loses_1_month,team2_wins_3_month,team2_loses_3_month,team2_wr_1_month,team2_wr_3_month,team2_map_played_in_1_month,team2_map_played_in_3_month,team2_last_map_win,map_winner_team1,map_winner_team2
de_inferno,2,bo3,2021-12-08,2353614,ESEA Premier Season 39 Australia,0,0,0,0,14502 17582 20754 21132 21133,12875 12877 17385 18214 18545,prodigy bogeymanh kobe shoey joolzcheat,danger chelleos dannyg nettik asap,1,0,8ballers,11193,139,1,1,2,5,4,0.3333333333333333,0.5555555555555556,3,9,0,paradox,7983,98,16,3,0,3,0,1.0,0,3,3,0,0,1
de_dust2,1,bo3,2021-12-08,2353615,ESEA Premier Season 39 Australia,3,0,0,0,2007 12591 14294 19190 20244,14956 16281 19732 18195 21267,ap0c sterling hazr liki savage,yourwombat swede versa micalis rhys,0,1,lookingfororg,11300,58,16,1,0,8,2,1.0,0.8,1,10,0,dynasty,9272,160,4,0,2,2,2,0.5,0,2,4,0,1,0
de_overpass,2,bo3,2021-12-08,2353615,ESEA Premier Season 39 Australia,3,0,1,0,2007 12591 14294 19190 20244,14956 16281 19732 18195 21267,ap0c sterling hazr liki savage,yourwombat swede versa micalis rhys,1,0,lookingfororg,11300,58,16,2,0,12,2,1.0,0.8571428571428571,2,14,1,dynasty,9272,160,11,0,1,1,2,0.3333333333333333,0,1,3,0,1,0
de_nuke,1,bo3,2021-12-08,2353619,ESEA Premier Season 39 Australia,0,2,0,0,16321 18019 19182 21248 21374,12588 12872 18736 18738 20086,endr jayketh craftyy harbor ep1phany,brace apocdud pz roflko addict,0,1,apocalypse,11399,214,3,0,2,0,2,0.0,0.0,2,2,0,vertex,10672,93,16,3,1,8,4,0.6666666666666666,0,4,12,0,0,1
de_mirage,2,bo3,2021-12-08,2353619,ESEA Premier Season 39 Australia,0,2,0,0,16321 18019 19182 21248 21374,12588 12872 18736 18738 20086,endr jayketh craftyy harbor ep1phany,brace apocdud pz roflko addict,1,0,apocalypse,11399,214,5,1,1,1,2,0.5,0.3333333333333333,2,3,0,vertex,10672,93,16,3,0,8,5,0.6153846153846154,0,3,13,0,0,1
de_mirage,1,bo3,2021-12-08,2353641,ESEA Premier Season 39 North America,3,1,0,0,13589 14203 16599 16647 14494,11039 19846 14109 17918 20333,spongey shakezullah swisher bwills junior,jazzpimp clasia xotic nosrac jeorgesnorts,0,1,bad news bears,9799,46,20,2,5,4,8,0.2857142857142857,0.3333333333333333,7,12,0,chococheck,11075,77,22,6,2,15,4,0.7894736842105263,0,8,19,0,0,1
de_dust2,2,bo3,2021-12-08,2353641,ESEA Premier Season 39 North America,3,1,1,0,13589 14203 16599 16647 14494,11039 19846 14109 17918 20333,spongey shakezullah swisher bwills junior,jazzpimp clasia xotic nosrac jeorgesnorts,1,0,bad news bears,9799,46,16,10,0,15,0,1.0,1.0,10,15,1,chococheck,11075,77,7,0,3,4,5,0.4444444444444444,0,3,9,0,1,0
de_ancient,3,bo3,2021-12-08,2353641,ESEA Premier Season 39 North America,3,1,0,0,13589 14203 16599 16647 14494,11039 19846 14109 17918 20333,spongey shakezullah swisher bwills junior,jazzpimp clasia xotic nosrac jeorgesnorts,0,0,bad news bears,9799,46,10,6,4,7,7,0.6,0.5,10,14,0,chococheck,11075,77,16,2,1,5,3,0.625,0,3,8,0,0,1
de_inferno,1,bo3,2021-12-08,2353627,BLAST Rising 2021 Latin America,1,0,0,0,11747 16314 16769 18717 19692,13290 17133 18891 20521 20577,jnt pancc realzin lucaozy zevy,demonos desh cutzmeretz alisson bruninho,0,1,sharks,8113,53,16,2,2,3,4,0.5,0.42857142857142855,4,7,0,meta br,11249,Unranked,8,1,1,1,2,0.3333333333333333,0,2,3,0,1,0
de_ancient,2,bo3,2021-12-08,2353627,BLAST Rising 2021 Latin America,1,0,0,0,11747 16314 16769 18717 19692,13290 17133 18891 20521 20577,jnt pancc realzin lucaozy zevy,demonos desh cutzmeretz alisson bruninho,1,0,sharks,8113,53,13,2,1,4,3,0.6666666666666666,0.5714285714285714,3,7,0,meta br,11249,Unranked,16,1,0,1,0,1.0,0,1,1,0,0,1
de_vertigo,3,bo3,2021-12-08,2353627,BLAST Rising 2021 Latin America,1,0,0,0,11747 16314 16769 18717 19692,13290 17133 18891 20521 20577,jnt pancc realzin lucaozy zevy,demonos desh cutzmeretz alisson bruninho,0,0,sharks,8113,53,16,3,2,5,4,0.6,0.5555555555555556,5,9,0,meta br,11249,Unranked,12,1,1,3,1,0.75,0,2,4,0,1,0
de_ancient,1,bo3,2021-12-08,2353261,ESEA Premier Season 39 North America,0,0,0,0,15255 15855 20555 20630 20632,2529 10827 11617 17553 20219,swahn delta9 ghostii silas sutter,maluk3 prt malbsmd pesadelo xns,0,1,detonate,11336,121,16,1,0,1,0,1.0,1.0,1,1,0,teamone,6947,50,14,2,5,4,7,0.36363636363636365,0,7,11,0,1,0
de_overpass,2,bo3,2021-12-08,2353261,ESEA Premier Season 39 North America,0,0,0,0,15255 15855 20555 20630 20632,2529 10827 11617 17553 20219,swahn delta9 ghostii silas sutter,maluk3 prt malbsmd pesadelo xns,1,0,detonate,11336,121,4,0,5,4,9,0.0,0.3076923076923077,5,13,0,teamone,6947,50,16,1,0,4,4,0.5,0,1,8,0,0,1
de_dust2,3,bo3,2021-12-08,2353261,ESEA Premier Season 39 North America,0,0,0,0,15255 15855 20555 20630 20632,2529 10827 11617 17553 20219,swahn delta9 ghostii silas sutter,maluk3 prt malbsmd pesadelo xns,0,0,detonate,11336,121,16,0,3,1,5,0.0,0.16666666666666666,3,6,0,teamone,6947,50,19,2,1,5,1,0.8333333333333334,0,3,6,0,0,1
de_inferno,1,bo3,2021-12-08,2353406,ESEA Premier Season 39 North America,0,0,0,0,16163 18432 20393 20764 18629,20566 17438 18706 20204 20205,hate dvl xzen melloh munk,jtmythic shutout freshie beakie omniscient,0,1,big chillin,9875,176,9,0,4,1,9,0.0,0.1,4,10,0,eros,10813,133,16,3,3,6,11,0.35294117647058826,0,6,17,0,0,1
de_dust2,2,bo3,2021-12-08,2353406,ESEA Premier Season 39 North America,0,0,0,0,16163 18432 20393 20764 18629,20566 17438 18706 20204 20205,hate dvl xzen melloh munk,jtmythic shutout freshie beakie omniscient,1,0,big chillin,9875,176,16,1,4,2,11,0.2,0.15384615384615385,5,13,0,eros,10813,133,9,0,3,0,3,0.0,0,3,3,0,1,0
de_vertigo,3,bo3,2021-12-08,2353406,ESEA Premier Season 39 North America,0,0,0,0,16163 18432 20393 20764 18629,20566 17438 18706 20204 20205,hate dvl xzen melloh munk,jtmythic shutout freshie beakie omniscient,0,0,big chillin,9875,176,12,0,2,3,3,0.0,0.5,2,6,0,eros,10813,133,16,2,1,3,4,0.42857142857142855,0,3,7,0,0,1
de_nuke,1,bo3,2021-12-08,2353577,ESEA Premier Season 39 North America,0,4,0,0,14799 16893 17510 19125 19128,10892 11630 12713 13249 17372,brett stamina j0lz saturn slight,marke jt floppy osee fang,0,1,strife,11298,88,6,6,7,8,14,0.46153846153846156,0.36363636363636365,13,22,0,extra salt,10948,23,16,6,2,19,7,0.7307692307692307,0,8,26,0,0,1
de_inferno,2,bo3,2021-12-08,2353577,ESEA Premier Season 39 North America,0,4,0,1,14799 16893 17510 19125 19128,10892 11630 12713 13249 17372,brett stamina j0lz saturn slight,marke jt floppy osee fang,1,0,strife,11298,88,7,1,4,3,9,0.2,0.25,5,12,0,extra salt,10948,23,16,7,0,20,7,0.7407407407407407,0,7,27,1,0,1
de_nuke,1,bo3,2021-12-08,2353400,ESEA Premier Season 39 North America,0,0,0,0,17445 17446 20564 20575 20784,6593 9482 16817 18141 18835,wilky ellison d4rtymontana jam sam,pkl nekiz hardzao biguzera saffee,0,1,northern forces,10811,116,10,1,4,5,6,0.2,0.45454545454545453,5,11,0,pain,4773,32,16,9,1,20,5,0.8,0,10,25,0,0,1
de_inferno,2,bo3,2021-12-08,2353400,ESEA Premier Season 39 North America,0,0,0,0,17445 17446 20564 20575 20784,6593 9482 16817 18141 18835,wilky ellison d4rtymontana jam sam,pkl nekiz hardzao biguzera saffee,1,0,northern forces,10811,116,15,2,4,7,6,0.3333333333333333,0.5384615384615384,6,13,0,pain,4773,32,19,5,3,6,11,0.35294117647058826,0,8,17,0,0,1
de_nuke,1,bo3,2021-12-08,2353576,ESEA Premier Season 39 North America,1,0,0,0,12102 13250 14619 15090 16546,19939 18628 20355 20763 20934,djay ben1337 infinite pwnalone cynic,cyrix graham taiwi garret tender,1,0,party astronauts,8038,36,16,7,4,23,10,0.6363636363636364,0.696969696969697,11,33,0,volante,9876,101,8,0,2,0,2,0.0,0,2,2,0,1,0
de_inferno,2,bo3,2021-12-08,2353576,ESEA Premier Season 39 North America,1,0,0,0,12102 13250 14619 15090 16546,19939 18628 20355 20763 20934,djay ben1337 infinite pwnalone cynic,cyrix graham taiwi garret tender,0,1,party astronauts,8038,36,16,4,4,20,10,0.5,0.6666666666666666,8,30,0,volante,9876,101,9,0,1,0,1,0.0,0,1,1,0,1,0
de_dust2,1,bo3,2021-12-07,2353440,BLAST Rising 2021 Latin America,0,0,0,0,13290 17133 18891 20521 20577,17215 17219 18877 19290 20563,demonos desh cutzmeretz alisson bruninho,bobz keiz phx voltera lux,0,1,meta br,11249,187,14,0,1,0,1,0.0,0.0,1,1,0,detona,8902,Unranked,16,1,0,3,2,0.6,0,1,5,0,0,1
de_inferno,2,bo3,2021-12-07,2353440,BLAST Rising 2021 Latin America,0,0,0,0,13290 17133 18891 20521 20577,17215 17219 18877 19290 20563,demonos desh cutzmeretz alisson bruninho,bobz keiz phx voltera lux,1,0,meta br,11249,187,16,1,0,1,1,1.0,0.5,1,2,0,detona,8902,Unranked,14,0,1,0,4,0.0,0,1,4,0,1,0
de_nuke,3,bo3,2021-12-07,2353440,BLAST Rising 2021 Latin America,0,0,0,0,13290 17133 18891 20521 20577,17215 17219 18877 19290 20563,demonos desh cutzmeretz alisson bruninho,bobz keiz phx voltera lux,0,0,meta br,11249,187,16,1,0,1,1,1.0,0.5,1,2,0,detona,8902,Unranked,14,0,2,1,5,0.16666666666666666,0,2,6,0,1,0
de_ancient,1,bo3,2021-12-07,2353625,ESEA Premier Season 39 North America,0,0,0,0,13182 17353 18761 19707 13179,6593 9482 16817 18141 18835,xceed cxzi viz grape rzu,pkl nekiz hardzao biguzera saffee,0,1,triumph,10304,64,16,2,0,2,0,1.0,1.0,2,2,0,pain,4773,32,7,1,2,12,7,0.631578947368421,0,3,19,0,1,0
de_inferno,2,bo3,2021-12-07,2353625,ESEA Premier Season 39 North America,0,0,0,0,13182 17353 18761 19707 13179,6593 9482 16817 18141 18835,xceed cxzi viz grape rzu,pkl nekiz hardzao biguzera saffee,1,0,triumph,10304,64,6,8,5,21,17,0.6153846153846154,0.5526315789473685,13,38,0,pain,4773,32,16,4,3,5,11,0.3125,0,7,16,0,0,1
de_nuke,3,bo3,2021-12-07,2353625,ESEA Premier Season 39 North America,0,0,0,0,13182 17353 18761 19707 13179,6593 9482 16817 18141 18835,xceed cxzi viz grape rzu,pkl nekiz hardzao biguzera saffee,0,0,triumph,10304,64,14,5,1,12,4,0.8333333333333334,0.75,6,16,0,pain,4773,32,16,8,1,19,5,0.7916666666666666,0,9,24,0,0,1
de_ancient,1,bo3,2021-12-08,2353408,ESEA Premier Season 39 North America,0,3,0,1,10611 13230 16811 18882 18710,10892 11630 12713 13249 17372,fadey motm mistem mango minus,marke jt floppy osee fang,1,0,atk,9943,107,6,1,3,1,5,0.25,0.16666666666666666,4,6,0,extra salt,10948,23,16,5,2,10,9,0.5263157894736842,0,7,19,1,0,1
de_overpass,2,bo3,2021-12-08,2353408,ESEA Premier Season 39 North America,0,3,0,2,10611 13230 16811 18882 18710,10892 11630 12713 13249 17372,fadey motm mistem mango minus,marke jt floppy osee fang,0,1,atk,9943,107,12,2,3,2,4,0.4,0.3333333333333333,5,6,0,extra salt,10948,23,16,5,2,17,5,0.7727272727272727,0,7,22,1,0,1
de_overpass,1,bo3,2021-12-07,2353609,ESEA Advanced Season 39 Europe,0,0,0,0,17087 18156 20127 20422 20112,7537 14236 16556 18643 18898,templ 7ox1c w0nderful owner alex666,xarte oopee edi sm1llee lynxi,1,0,gucci squad,9184,76,16,1,0,1,0,1.0,1.0,1,1,0,hreds,10116,Unranked,11,1,5,1,8,0.1111111111111111,0,6,9,0,1,0
de_ancient,2,bo3,2021-12-07,2353609,ESEA Advanced Season 39 Europe,0,0,0,0,17087 18156 20127 20422 20112,7537 14236 16556 18643 18898,templ 7ox1c w0nderful owner alex666,xarte oopee edi sm1llee lynxi,0,1,gucci squad,9184,76,19,1,1,1,1,0.5,0.5,2,2,0,hreds,10116,Unranked,22,3,1,5,7,0.4166666666666667,0,4,12,0,0,1
de_vertigo,3,bo3,2021-12-07,2353609,ESEA Advanced Season 39 Europe,0,0,0,0,17087 18156 20127 20422 20112,7537 14236 16556 18643 18898,templ 7ox1c w0nderful owner alex666,xarte oopee edi sm1llee lynxi,0,0,gucci squad,9184,76,16,1,0,1,0,1.0,1.0,1,1,0,hreds,10116,Unranked,6,1,1,2,2,0.5,0,2,4,0,1,0
de_dust2,1,bo3,2021-12-07,2353610,ESEA Advanced Season 39 Europe,0,0,0,0,2826 8242 9798 15940 20309,18313 18671 20197 20201 20402,minise reatz lunatic sobol bnox,grek get-jeka faydett fpsss synyx,0,1,pact,8248,67,16,1,1,1,2,0.5,0.3333333333333333,2,3,0,1shot,11292,81,9,1,1,3,1,0.75,0,2,4,0,1,0
de_ancient,2,bo3,2021-12-07,2353610,ESEA Advanced Season 39 Europe,0,0,0,0,2826 8242 9798 15940 20309,18313 18671 20197 20201 20402,minise reatz lunatic sobol bnox,grek get-jeka faydett fpsss synyx,1,0,pact,8248,67,14,1,1,2,1,0.5,0.6666666666666666,2,3,0,1shot,11292,81,16,1,1,1,2,0.3333333333333333,0,2,3,0,0,1
de_nuke,3,bo3,2021-12-07,2353610,ESEA Advanced Season 39 Europe,0,0,0,0,2826 8242 9798 15940 20309,18313 18671 20197 20201 20402,minise reatz lunatic sobol bnox,grek get-jeka faydett fpsss synyx,0,0,pact,8248,67,2,1,2,6,4,0.3333333333333333,0.6,3,10,0,1shot,11292,81,16,3,0,3,2,0.6,0,3,5,0,0,1
de_inferno,1,bo3,2021-12-07,2353612,ESEA Advanced Season 39 Europe,0,0,0,0,16186 19677 20066 18788 18790,11109 15949 18029 20123 20625,styleeez kyxsan aidkit dan1 cacanito,kevve peppzor kst regali banjo,0,1,bluejays,5347,55,16,8,2,10,5,0.8,0.6666666666666666,10,15,0,fnatic rising,11195,106,10,2,4,3,5,0.375,0,6,8,0,1,0
de_ancient,2,bo3,2021-12-07,2353612,ESEA Advanced Season 39 Europe,0,0,0,0,16186 19677 20066 18788 18790,11109 15949 18029 20123 20625,styleeez kyxsan aidkit dan1 cacanito,kevve peppzor kst regali banjo,1,0,bluejays,5347,55,2,3,1,8,4,0.75,0.6666666666666666,4,12,0,fnatic rising,11195,106,16,2,0,4,2,0.6666666666666666,0,2,6,0,0,1
de_nuke,3,bo3,2021-12-07,2353612,ESEA Advanced Season 39 Europe,0,0,0,0,16186 19677 20066 18788 18790,11109 15949 18029 20123 20625,styleeez kyxsan aidkit dan1 cacanito,kevve peppzor kst regali banjo,0,0,bluejays,5347,55,13,2,3,2,6,0.4,0.25,5,8,0,fnatic rising,11195,106,16,1,1,3,2,0.6,0,2,5,0,0,1
de_dust2,1,bo3,2021-12-07,2353613,ESEA Advanced Season 39 Europe,3,2,1,0,9896 11995 16885 18749 19206,13466 16410 17145 11343 2799,b0rup tmb woro2k sausol jl,dennyslaw duplicate rainwaker shipz bubble,1,0,mad lions,8362,24,15,4,4,9,5,0.5,0.6428571428571429,8,14,1,skade,10386,35,19,4,4,10,9,0.5263157894736842,0,8,19,0,0,1
de_inferno,2,bo3,2021-12-07,2353613,ESEA Advanced Season 39 Europe,3,2,0,0,9896 11995 16885 18749 19206,13466 16410 17145 11343 2799,b0rup tmb woro2k sausol jl,dennyslaw duplicate rainwaker shipz bubble,0,1,mad lions,8362,24,13,3,6,10,10,0.3333333333333333,0.5,9,20,0,skade,10386,35,16,5,3,12,8,0.6,0,8,20,0,0,1
de_nuke,1,bo3,2021-12-07,2353611,ESEA Advanced Season 39 Europe,0,0,0,0,8727 12016 17293 18510 20207,7965 10938 13170 16731 19038,waterfallz svyat porya sugar raijin,larsen kir kwezz iceberg pr1me,0,1,ave,11113,48,10,0,4,3,10,0.0,0.23076923076923078,4,13,0,tricked,4602,71,16,6,1,9,5,0.6428571428571429,0,7,14,0,0,1
de_inferno,2,bo3,2021-12-07,2353611,ESEA Advanced Season 39 Europe,0,0,0,0,8727 12016 17293 18510 20207,7965 10938 13170 16731 19038,waterfallz svyat porya sugar raijin,larsen kir kwezz iceberg pr1me,1,0,ave,11113,48,5,3,4,11,10,0.42857142857142855,0.5238095238095238,7,21,0,tricked,4602,71,16,3,3,4,5,0.4444444444444444,0,6,9,0,0,1
de_overpass,1,bo3,2021-12-07,2353512,Svenska Elitserien Fall 2021 Play-In,0,0,0,0,15569 16486 16726 21012 20288,19668 20377 8555 12036 21242,sapec ztr phzy ro1f debo,abbelol heavy jayzar kasi cryveng,1,0,young ninjas,10960,90,16,3,3,7,5,0.5,0.5833333333333334,6,12,0,9ine,10278,Unranked,13,0,2,0,2,0.0,0,2,2,0,1,0
de_mirage,2,bo3,2021-12-07,2353512,Svenska Elitserien Fall 2021 Play-In,0,0,0,0,15569 16486 16726 21012 20288,19668 20377 8555 12036 21242,sapec ztr phzy ro1f debo,abbelol heavy jayzar kasi cryveng,0,1,young ninjas,10960,90,20,1,2,4,5,0.3333333333333333,0.4444444444444444,3,9,0,9ine,10278,Unranked,22,2,0,2,0,1.0,0,2,2,0,0,1
de_inferno,3,bo3,2021-12-07,2353512,Svenska Elitserien Fall 2021 Play-In,0,0,0,0,15569 16486 16726 21012 20288,19668 20377 8555 12036 21242,sapec ztr phzy ro1f debo,abbelol heavy jayzar kasi cryveng,0,0,young ninjas,10960,90,16,2,4,7,9,0.3333333333333333,0.4375,6,16,0,9ine,10278,Unranked,10,0,1,0,1,0.0,0,1,1,0,1,0
de_nuke,1,bo3,2021-12-07,2353608,ESEA Advanced Season 39 Europe,0,0,0,0,11278 12699 15204 15901 20281,5061 8848 7414 9903 15540,toao stomp vegi enzo darchevile,percy ryxxo smf notan wagnr,0,1,izako boars,7681,84,11,0,1,1,4,0.0,0.2,1,5,0,linx legacy,11456,Unranked,16,1,0,1,0,1.0,0,1,1,0,0,1
de_ancient,2,bo3,2021-12-07,2353608,ESEA Advanced Season 39 Europe,0,0,0,0,11278 12699 15204 15901 20281,5061 8848 7414 9903 15540,toao stomp vegi enzo darchevile,percy ryxxo smf notan wagnr,1,0,izako boars,7681,84,10,0,1,2,3,0.0,0.4,1,5,0,linx legacy,11456,Unranked,16,1,0,1,0,1.0,0,1,1,0,0,1
de_vertigo,1,bo3,2021-12-07,2353567,ESEA Premier Season 39 Europe,1,0,0,0,8374 13497 19738 19739 19926,8413 10784 14759 16487 17937,bodyy lucky djoko ex3rcice afro,zero rusty im eraa isak,1,0,dbl poney,11003,29,16,9,1,13,5,0.9,0.7222222222222222,10,18,0,gamerlegion,9928,37,3,2,4,6,7,0.46153846153846156,0,6,13,0,1,0
de_ancient,2,bo3,2021-12-07,2353567,ESEA Premier Season 39 Europe,1,0,0,0,8374 13497 19738 19739 19926,8413 10784 14759 16487 17937,bodyy lucky djoko ex3rcice afro,zero rusty im eraa isak,0,1,dbl poney,11003,29,14,3,5,6,10,0.375,0.375,8,16,0,gamerlegion,9928,37,16,8,3,12,7,0.631578947368421,0,11,19,0,0,1
de_nuke,3,bo3,2021-12-07,2353567,ESEA Premier Season 39 Europe,1,0,0,0,8374 13497 19738 19739 19926,8413 10784 14759 16487 17937,bodyy lucky djoko ex3rcice afro,zero rusty im eraa isak,0,0,dbl poney,11003,29,9,2,4,9,7,0.3333333333333333,0.5625,6,16,0,gamerlegion,9928,37,16,3,2,4,6,0.4,0,5,10,0,0,1
de_inferno,1,bo3,2021-12-07,2353532,Elisa Invitational Winter 2021 Regionals,2,0,0,0,7700 9911 11815 13464 16859,2469 8891 10961 16723 20941,robiin kreaz anarkez mar shokz,cajunb nodios kristou cabbi buzz,0,1,finest,10276,44,13,5,6,14,12,0.45454545454545453,0.5384615384615384,11,26,0,agf,8704,87,16,5,3,6,3,0.6666666666666666,0,8,9,0,0,1
de_overpass,2,bo3,2021-12-07,2353532,Elisa Invitational Winter 2021 Regionals,2,0,1,0,7700 9911 11815 13464 16859,2469 8891 10961 16723 20941,robiin kreaz anarkez mar shokz,cajunb nodios kristou cabbi buzz,1,0,finest,10276,44,16,11,2,21,6,0.8461538461538461,0.7777777777777778,13,27,1,agf,8704,87,6,2,6,2,7,0.2222222222222222,0,8,9,0,1,0
de_ancient,3,bo3,2021-12-07,2353532,Elisa Invitational Winter 2021 Regionals,2,0,0,0,7700 9911 11815 13464 16859,2469 8891 10961 16723 20941,robiin kreaz anarkez mar shokz,cajunb nodios kristou cabbi buzz,0,0,finest,10276,44,16,5,4,6,7,0.5555555555555556,0.46153846153846156,9,13,0,agf,8704,87,10,0,4,0,5,0.0,0,4,5,0,1,0
de_inferno,1,bo3,2021-12-07,2353565,ESEA Premier Season 39 Europe,0,0,0,0,18465 8539 16847 19044 20282,973 11891 14684 15428 4829,grashog leman mhl f1ku krasnal,szpero phr jedqr goofy mynio,1,0,ago,8068,38,9,1,6,4,8,0.14285714285714285,0.3333333333333333,7,12,0,wisla krakow,10426,60,16,3,3,7,9,0.4375,0,6,16,0,0,1
de_nuke,2,bo3,2021-12-07,2353565,ESEA Premier Season 39 Europe,0,0,1,1,18465 8539 16847 19044 20282,973 11891 14684 15428 4829,grashog leman mhl f1ku krasnal,szpero phr jedqr goofy mynio,0,1,ago,8068,38,14,2,5,6,6,0.2857142857142857,0.5,7,12,1,wisla krakow,10426,60,16,4,4,8,7,0.5333333333333333,0,8,15,1,0,1
de_mirage,1,bo3,2021-12-07,2353338,Malta Vibes Knockout Series 4,1,2,0,1,14929 16820 17113 18072 20312,16946 16948 17508 20113 20172,jdc siuhy szejn torzsi xertion,polt travis glowiing deko ravenlot,0,1,mouz nxt,11176,26,16,6,1,11,2,0.8571428571428571,0.8461538461538461,7,13,0,1win,10621,33,14,7,3,13,7,0.65,0,10,20,1,1,0
de_ancient,2,bo3,2021-12-07,2353338,Malta Vibes Knockout Series 4,1,2,0,0,14929 16820 17113 18072 20312,16946 16948 17508 20113 20172,jdc siuhy szejn torzsi xertion,polt travis glowiing deko ravenlot,1,0,mouz nxt,11176,26,25,6,3,7,4,0.6666666666666666,0.6363636363636364,9,11,0,1win,10621,33,23,3,4,7,7,0.5,0,7,14,0,1,0
de_inferno,1,bo1,2021-12-07,2353626,Telia Esport Series Estonia Season 1,0,0,0,0,13877 16855 16856 16857 16858,16851 16852 20918 20919 21658,matup zteeek phileba krazner doista,rsk jesus kapa funky pagarkalle,0,0,wortex,7694,Unranked,16,1,1,1,1,0.5,0.5,2,2,0,evilnine,8628,Unranked,10,1,1,1,1,0.5,0,2,2,0,1,0
de_overpass,1,bo3,2021-12-07,2353245,ESEA Premier Season 39 Europe,2,2,0,0,8371 9254 13093 19164 19509,356 630 2241 8998 11205,alex mopoz deathzz sunpayus dav1g,arki mutiris rmn just stadodo,1,0,movistar riders,7718,19,16,3,3,4,4,0.5,0.5,6,8,0,saw,10567,56,10,0,3,2,7,0.2222222222222222,0,3,9,0,1,0
de_ancient,2,bo3,2021-12-07,2353245,ESEA Premier Season 39 Europe,2,2,0,1,8371 9254 13093 19164 19509,356 630 2241 8998 11205,alex mopoz deathzz sunpayus dav1g,arki mutiris rmn just stadodo,0,1,movistar riders,7718,19,10,0,2,2,5,0.0,0.2857142857142857,2,7,0,saw,10567,56,16,4,2,9,3,0.75,0,6,12,1,0,1
de_nuke,3,bo3,2021-12-07,2353245,ESEA Premier Season 39 Europe,2,2,1,0,8371 9254 13093 19164 19509,356 630 2241 8998 11205,alex mopoz deathzz sunpayus dav1g,arki mutiris rmn just stadodo,0,0,movistar riders,7718,19,11,6,2,13,3,0.75,0.8125,8,16,1,saw,10567,56,16,1,3,7,5,0.5833333333333334,0,4,12,0,0,1
de_nuke,1,bo3,2021-12-07,2353568,ESEA Premier Season 39 Europe,2,3,0,0,147 8047 9656 13138 15117,12269 13976 14273 18456 21266,sixer lambert hadji maka keoz,jyo box idisbalance fostar 1eer,1,0,ldlc,4674,49,12,4,2,12,4,0.6666666666666666,0.75,6,16,0,nemiga,7969,41,16,3,1,10,4,0.7142857142857143,0,4,14,0,0,1
de_mirage,2,bo3,2021-12-07,2353568,ESEA Premier Season 39 Europe,2,3,0,0,147 8047 9656 13138 15117,12269 13976 14273 18456 21266,sixer lambert hadji maka keoz,jyo box idisbalance fostar 1eer,0,1,ldlc,4674,49,13,1,4,3,7,0.2,0.3,5,10,0,nemiga,7969,41,16,4,6,14,11,0.56,0,10,25,0,0,1
de_dust2,1,bo3,2021-12-07,2353439,BLAST Rising 2021 Latin America,0,0,0,0,11747 16314 16769 18717 19692,14010 18714 20183 20184 20085,jnt pancc realzin lucaozy zevy,zmb piriaz1n decenty hps kauez,0,1,sharks,8113,53,16,1,1,3,3,0.5,0.5,2,6,0,furia academy,8885,185,11,0,1,0,1,0.0,0,1,1,0,1,0
de_vertigo,2,bo3,2021-12-07,2353439,BLAST Rising 2021 Latin America,0,0,0,0,11747 16314 16769 18717 19692,14010 18714 20183 20184 20085,jnt pancc realzin lucaozy zevy,zmb piriaz1n decenty hps kauez,1,0,sharks,8113,53,16,2,2,4,4,0.5,0.5,4,8,0,furia academy,8885,185,12,0,2,0,3,0.0,0,2,3,0,1,0
de_vertigo,1,bo3,2021-12-07,2353566,ESEA Premier Season 39 Europe,6,4,0,0,11498 12027 13240 13281 13982,798 8488 11199 12810 15821,nickelback krad lack1 el1an forester,oskar zedko beastik shock neofrag,0,1,entropiq,10831,10,5,3,6,8,11,0.3333333333333333,0.42105263157894735,9,19,0,sinners,10577,27,16,2,3,6,8,0.42857142857142855,0,5,14,0,0,1
de_overpass,2,bo3,2021-12-07,2353566,ESEA Premier Season 39 Europe,6,4,0,1,11498 12027 13240 13281 13982,798 8488 11199 12810 15821,nickelback krad lack1 el1an forester,oskar zedko beastik shock neofrag,1,0,entropiq,10831,10,6,6,1,12,7,0.8571428571428571,0.631578947368421,7,19,0,sinners,10577,27,16,3,1,8,5,0.6153846153846154,0,4,13,1,0,1
de_nuke,1,bo3,2021-12-07,2353606,ESEA Advanced Season 39 Europe,0,0,0,0,13568 15107 16434 20229 20345,15375 18218 18219 20128 18571,ajtt leckr hones moriisko kwertzz,isk tadpole adam9130 dobbo cypher,0,1,entropiq prague,11147,183,5,0,1,1,5,0.0,0.16666666666666666,1,6,0,into the breach,11164,124,16,2,1,2,2,0.5,0,3,4,0,0,1
